Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
"Frankie Montas","OAK",53,0.27400468,0.59958932,0.44748359,0.4957265,0.83561644,0.73838631,0.53282276,23.08630952,"Frankie Montas",14309,593423
"Dinelson Lamet","SDP",69,0.30966469,0.62825279,0.47368421,0.42675159,0.82248521,0.6969697,0.51483254,23.08279431,"Dinelson Lamet",17186,659275
"Jaime Barria","LAA",32.1,0.27586207,0.65591398,0.48336595,0.59375,0.84699454,0.78137652,0.54598826,23.08244681,"Jaime Barria",18356,642545
"Daniel Norris","DET",27.2,0.32669323,0.62761506,0.47346939,0.57317073,0.83333333,0.74137931,0.4877551,23.05449591,"Daniel Norris",13475,596057
"Derek Holland","PIT",40.2,0.22701149,0.61994609,0.42976356,0.49367089,0.83913043,0.75080906,0.51599444,23.0505618,"Derek Holland",4141,502706
"Trevor Rosenthal","- - -",23.2,0.29943503,0.59803922,0.45931759,0.41509434,0.74590164,0.64571429,0.53543307,23.04895105,"Trevor Rosenthal",10745,572096
"Danny Duffy","KCR",56.1,0.27848101,0.65031983,0.46341463,0.46969697,0.89180328,0.76430206,0.49734889,23.04591105,"Danny Duffy",3542,518633
"Luis Cessa","NYY",21.2,0.33497537,0.66878981,0.48055556,0.51470588,0.87619048,0.73410405,0.43611111,23,"Luis Cessa",13345,570666
"Lou Trivino","OAK",23.1,0.27083333,0.6741573,0.46486486,0.57692308,0.80833333,0.73837209,0.48108108,22.99264706,"Lou Trivino",15043,642152
"Ryan Weber","BOS",43,0.19661017,0.59714286,0.41395349,0.70689655,0.89473684,0.85393258,0.54263566,22.99120879,"Ryan Weber",10160,543901
"Sonny Gray","CIN",56,0.23900574,0.58426966,0.39772727,0.472,0.84230769,0.72207792,0.45971074,22.98898072,"Sonny Gray",12768,543243
"José Berríos","MIN",63,0.31205674,0.60966543,0.45735027,0.61363636,0.82012195,0.74801587,0.48820327,22.94160584,"Jose Berrios",14168,621244
"Duane Underwood Jr.","CHC",20.2,0.35555556,0.56129032,0.45074627,0.546875,0.74712644,0.66225166,0.46268657,22.92712551,"Duane Underwood Jr.",14677,621249
"Drew Smyly","SFG",26.1,0.27272727,0.63461538,0.46875,0.4,0.78181818,0.68,0.54166667,22.91256831,"Drew Smyly",11760,592767
"Merrill Kelly","ARI",31.1,0.24299065,0.63706564,0.45877378,0.48076923,0.88484848,0.78801843,0.54756871,22.88888889,"Merrill Kelly",11156,518876
"Patrick Corbin","WSN",65.2,0.34567901,0.67864271,0.50187266,0.59693878,0.89411765,0.78544776,0.46910112,22.85992218,"Patrick Corbin",9323,571578
"Tyler Rogers","SFG",28,0.22058824,0.63779528,0.45196507,0.68888889,0.77777778,0.75845411,0.55458515,22.83841463,"Tyler Rogers",15541,643511
"Trevor Bauer","CIN",73,0.28243021,0.65467626,0.46008584,0.53488372,0.80769231,0.72014925,0.47725322,22.81028571,"Trevor Bauer",12703,545333
"Tyler Mahle","CIN",47.2,0.3064877,0.61975309,0.45539906,0.51094891,0.79681275,0.69587629,0.47535211,22.77503852,"Tyler Mahle",16358,641816
"Huascar Ynoa","ATL",21.2,0.29326923,0.65775401,0.46582278,0.57377049,0.85365854,0.76086957,0.47341772,22.77474403,"Huascar Ynoa",20468,660623
"Edwin Díaz","NYM",25.2,0.27615063,0.67219917,0.475,0.37878788,0.61728395,0.54824561,0.50208333,22.75609756,"Edwin Diaz",14710,621242
"Phil Maton","CLE",21.2,0.30285714,0.64705882,0.48812665,0.41509434,0.74242424,0.64864865,0.53825858,22.73498233,"Phil Maton",18064,664208
"Zach Eflin","PHI",59,0.33712984,0.61814346,0.483023,0.62162162,0.87372014,0.78911565,0.51916758,22.72036474,"Zach Eflin",13774,621107
"T.J. McFarland","OAK",20.2,0.28865979,0.62043796,0.42598187,0.66071429,0.96470588,0.84397163,0.41389728,22.71729958,"T.J. McFarland",3237,519008
"Jacob deGrom","NYM",68,0.34797891,0.72791519,0.53744493,0.37878788,0.7038835,0.59836066,0.49867841,22.71713615,"Jacob deGrom",10954,594798
"Freddy Peralta","MIL",29.1,0.31446541,0.6212766,0.44484629,0.45,0.78082192,0.64634146,0.42495479,22.71021378,"Freddy Peralta",18679,642547
"Wandy Peralta","SFG",27.1,0.27380952,0.69067797,0.47540984,0.60869565,0.78527607,0.73275862,0.48360656,22.67567568,"Wandy Peralta",14295,593974
"Jimmy Cordero","CHW",26.2,0.30593607,0.69756098,0.49528302,0.6119403,0.88811189,0.8,0.48349057,22.65878378,"Jimmy Cordero",15690,622772
"Jordan Lyles","TEX",57.2,0.21442886,0.64777328,0.43001007,0.71028037,0.890625,0.84543326,0.49748238,22.65235457,"Jordan Lyles",7593,543475
"Gregory Soto","DET",23,0.21256039,0.59893048,0.39593909,0.47727273,0.82142857,0.72435897,0.47461929,22.64726027,"Gregory Soto",19677,642397
"Anthony Kay","TOR",21,0.18627451,0.69268293,0.4400978,0.63157895,0.8028169,0.76666667,0.50122249,22.63961039,"Anthony Kay",20387,641743
"Sean Manaea","OAK",54,0.28301887,0.6553288,0.48522167,0.57142857,0.88927336,0.80456853,0.54310345,22.6331058,"Sean Manaea",15873,640455
"Zac Gallen","ARI",72,0.30615641,0.57364341,0.42972247,0.49456522,0.85472973,0.71666667,0.46195166,22.62747525,"Zac Gallen",19291,668678
"Jordan Montgomery","NYY",44,0.32686981,0.65803109,0.49799197,0.60169492,0.7992126,0.73655914,0.5167336,22.59816514,"Jordan Montgomery",16511,656756
"Aaron Slegers","TBR",26,0.34391534,0.73232323,0.54263566,0.61538462,0.86206897,0.78571429,0.51162791,22.55438596,"Aaron Slegers",15231,642083
"Tanner Scott","BAL",20.2,0.23163842,0.62650602,0.42274052,0.48780488,0.74038462,0.66896552,0.48396501,22.5511811,"Tanner Scott",17586,656945
"Richard Rodríguez","PIT",23.1,0.2974359,0.6122449,0.45524297,0.48275862,0.75833333,0.66853933,0.50127877,22.53872054,"Richard Rodriguez",13549,593144
"Kyle Freeland","COL",70.2,0.30244755,0.61775362,0.45729537,0.62427746,0.89442815,0.80350195,0.4911032,22.52904821,"Kyle Freeland",16256,607536
"Brooks Raley","- - -",20,0.3190184,0.66473988,0.49702381,0.51923077,0.83478261,0.73652695,0.51488095,22.52610442,"Brooks Raley",10061,548384
"Deivi García","NYY",34.1,0.30672269,0.70748299,0.52819549,0.65753425,0.82692308,0.78291815,0.55263158,22.51724138,"Deivi Garcia",20276,665620
"Seth Lugo","NYM",36.2,0.31023102,0.63517915,0.47377049,0.5,0.81538462,0.71280277,0.50327869,22.49438202,"Seth Lugo",12447,607625
"Asher Wojciechowski","BAL",37,0.23312883,0.68103448,0.46439169,0.56578947,0.82700422,0.76357827,0.51632047,22.4561753,"Asher Wojciechowski",10836,592879
"Tyler Anderson","SFG",59.2,0.24678112,0.6557377,0.45597484,0.62608696,0.834375,0.77931034,0.5115304,22.44412192,"Tyler Anderson",12880,542881
"Devin Williams","MIL",27,0.34677419,0.57377049,0.44315545,0.36046512,0.61904762,0.5026178,0.42459397,22.41337386,"Devin Williams",15816,642207
"Alex Cobb","BAL",52.1,0.26020408,0.61204819,0.44114002,0.48039216,0.8976378,0.77808989,0.51425031,22.39441536,"Alex Cobb",6562,502171
"Rick Porcello","NYM",59,0.24553571,0.67663551,0.48016277,0.80909091,0.8839779,0.86652542,0.54425229,22.39270687,"Rick Porcello",2717,519144
"Daniel Ponce de Leon","STL",32.2,0.26190476,0.68064516,0.4628483,0.61363636,0.75829384,0.71571906,0.47987616,22.38866397,"Daniel Ponce de Leon",16110,594965
"Spencer Turnbull","DET",56.2,0.23541247,0.64377682,0.43302181,0.55555556,0.81666667,0.74340528,0.48390447,22.375,"Spencer Turnbull",16207,605513
"Raisel Iglesias","CIN",23,0.32926829,0.6751269,0.51800554,0.42592593,0.72180451,0.63636364,0.54570637,22.37358491,"Raisel Iglesias",17130,628452
"Lucas Giolito","CHW",72.1,0.30179445,0.71381032,0.50576606,0.42702703,0.75524476,0.65635179,0.49505766,22.37336245,"Lucas Giolito",15474,608337
"Trevor Richards","TBR",32,0.35409836,0.70848708,0.52083333,0.59259259,0.86458333,0.76666667,0.47048611,22.34515366,"Trevor Richards",19309,670950
"Jack Flaherty","STL",40.1,0.26666667,0.64534884,0.44784423,0.37,0.81981982,0.68012422,0.47844228,22.31734317,"Jack Flaherty",17479,656427
"Jon Lester","CHC",61,0.25235405,0.65199161,0.44146825,0.67910448,0.90353698,0.83595506,0.47321429,22.27642276,"Jon Lester",4930,452657
"Shane Bieber","CLE",77.1,0.35674157,0.61596958,0.46688207,0.41338583,0.80555556,0.63321799,0.42487884,22.26587729,"Shane Bieber",19427,669456
"Matt Shoemaker","TOR",28.2,0.26267281,0.68558952,0.47982063,0.49122807,0.8343949,0.74299065,0.51345291,22.24923077,"Matt Shoemaker",4776,533167
"Héctor Neris","PHI",21.2,0.33777778,0.62068966,0.46115288,0.42105263,0.75,0.61413043,0.43609023,22.17808219,"Hector Neris",11804,593576
"Tyler Glasnow","TBR",57.1,0.28336756,0.64360587,0.46161826,0.39855072,0.82736156,0.69438202,0.49481328,22.1424581,"Tyler Glasnow",14374,607192
"Mike Minor","- - -",56.2,0.24463519,0.65692008,0.46067416,0.60526316,0.79821958,0.74944568,0.52400409,22.1215847,"Mike Minor",10021,501985
"Erick Fedde","WSN",50.1,0.24070022,0.61772152,0.41549296,0.78181818,0.89754098,0.86158192,0.46361502,22.1025641,"Erick Fedde",17425,607200
"Carlos Estévez","COL",24,0.26804124,0.67355372,0.49311927,0.65384615,0.80981595,0.77209302,0.55504587,22.10126582,"Carlos Estevez",14542,608032
"Adbert Alzolay","CHC",21.1,0.27692308,0.58854167,0.43152455,0.55555556,0.84070796,0.74850299,0.49612403,22.08813559,"Adbert Alzolay",17859,640470
"Tommy Hunter","PHI",24.2,0.31944444,0.58762887,0.44634146,0.55072464,0.90350877,0.7704918,0.47317073,22.08496732,"Tommy Hunter",1157,488984
"Justin Dunn","SEA",45.2,0.20149254,0.62155388,0.41073658,0.66666667,0.84274194,0.7993921,0.49812734,22.07718121,"Justin Dunn",19268,643290
"Mitch Keller","PIT",21.2,0.18719212,0.65555556,0.4073107,0.65789474,0.87288136,0.82051282,0.46997389,22.07241379,"Mitch Keller",17594,656605
"Jorge Alcala","MIN",24,0.22857143,0.69948187,0.45409429,0.54166667,0.77037037,0.71038251,0.47890819,22.04620462,"Jorge Alcala",19459,660896
"James Paxton","NYY",20.1,0.29545455,0.72777778,0.51404494,0.46153846,0.85496183,0.7431694,0.50561798,22,"James Paxton",11828,572020
"Aníbal Sánchez","WSN",53,0.29365079,0.65738758,0.46858908,0.61486486,0.85016287,0.77362637,0.48094748,21.96809986,"Anibal Sanchez",3284,434671
"Félix Peña","LAA",26.2,0.21610169,0.65625,0.43043478,0.43137255,0.84353741,0.73737374,0.48695652,21.96176471,"Felix Pena",13403,570240
"Lance McCullers Jr.","HOU",55,0.27408994,0.54916067,0.40384615,0.4609375,0.8558952,0.71428571,0.47171946,21.94470046,"Lance McCullers Jr.",14120,621121
"Charlie Morton","TBR",38,0.29893238,0.67546174,0.51515152,0.53571429,0.84765625,0.77058824,0.57424242,21.92783505,"Charlie Morton",4676,450203
"Anthony DeSclafani","CIN",33.2,0.24850299,0.67164179,0.43687708,0.51807229,0.9,0.77946768,0.44518272,21.9266055,"Anthony DeSclafani",13050,543101
"Michael King","NYY",26.2,0.26359833,0.62337662,0.44042553,0.58730159,0.89583333,0.80193237,0.49148936,21.90350877,"Michael King",19853,650633
"Tyler Duffey","MIN",24,0.35096154,0.625,0.4701087,0.53424658,0.74,0.65317919,0.43478261,21.90145985,"Tyler Duffey",13758,608648
"Marco Gonzales","SEA",69.2,0.28227571,0.62103506,0.47443182,0.68217054,0.87365591,0.8243513,0.56723485,21.86381323,"Marco Gonzales",15467,594835
"Paul Fry","BAL",22,0.2364532,0.61271676,0.40957447,0.375,0.88679245,0.72727273,0.46010638,21.8540146,"Paul Fry",15832,643316
"Chad Kuhl","PIT",46.1,0.22528736,0.60169492,0.39416984,0.51020408,0.86384977,0.75241158,0.4486692,21.8419244,"Chad Kuhl",14975,641771
"Touki Toussaint","ATL",24.1,0.25925926,0.61187215,0.41717791,0.54285714,0.78358209,0.70098039,0.44785276,21.83106267,"Touki Toussaint",16929,657053
"Luke Weaver","ARI",52,0.25902335,0.68410463,0.47727273,0.54098361,0.86176471,0.77705628,0.51342975,21.77884615,"Luke Weaver",16918,596133
"Michael Wacha","NYM",34,0.26618705,0.70996979,0.50738916,0.58108108,0.83829787,0.77669903,0.54351396,21.75831486,"Michael Wacha",14078,608379
"Kris Bubic","KCR",50,0.21166307,0.67521368,0.44468314,0.62244898,0.81329114,0.76811594,0.50268528,21.75319149,"Kris Bubic",21455,663460
"Elieser Hernández","MIA",25.2,0.27567568,0.68679245,0.51777778,0.54901961,0.7967033,0.74248927,0.58888889,21.73607038,"Elieser Hernandez",16933,622694
"Andre Scrubb","HOU",23.2,0.21777778,0.48351648,0.33660934,0.67346939,0.86363636,0.79562044,0.44717445,21.7124183,"Andre Scrubb",20329,668687
"Trevor Rogers","MIA",28,0.31690141,0.61971831,0.46830986,0.52222222,0.82386364,0.72180451,0.5,21.69954128,"Trevor Rogers",22286,669432
"Andrew Heaney","LAA",66.2,0.31663327,0.65699659,0.50046083,0.57594937,0.82597403,0.75322284,0.54009217,21.67839196,"Andrew Heaney",15423,571760
"Dylan Cease","CHW",58.1,0.21790541,0.65111562,0.41474654,0.58139535,0.84735202,0.77111111,0.45437788,21.66021765,"Dylan Cease",18525,656302
"Yency Almonte","COL",27.2,0.26359833,0.6763285,0.45515695,0.50793651,0.81428571,0.71921182,0.46412556,21.65963855,"Yency Almonte",15068,622075
"Clayton Kershaw","LAD",58.1,0.30434783,0.66455696,0.49662162,0.51587302,0.83174603,0.7414966,0.53378378,21.63746224,"Clayton Kershaw",2036,477132
"Nick Nelson","NYY",20.2,0.30882353,0.67647059,0.47593583,0.61904762,0.8,0.73595506,0.45454545,21.63250883,"Nick Nelson",20153,656793
"Pablo López","MIA",57.1,0.30463576,0.7,0.50166113,0.63768116,0.81269841,0.7593819,0.49833887,21.61187215,"Pablo Lopez",17085,641154
"Adam Plutko","CLE",27.2,0.24528302,0.78632479,0.52914798,0.69230769,0.83152174,0.80084746,0.52466368,21.59393939,"Adam Plutko",15846,592644
"Jon Gray","COL",39,0.28703704,0.64071856,0.46656535,0.5483871,0.89252336,0.78827362,0.50759878,21.57708333,"Jon Gray",14916,592351
"Josh Tomlin","ATL",39.2,0.29699248,0.66343042,0.49391304,0.56962025,0.87317073,0.78873239,0.5373913,21.57598039,"Josh Tomlin",9388,458708
"Kolby Allard","TEX",33.2,0.19727891,0.65659341,0.45136778,0.72413793,0.81171548,0.79461279,0.55319149,21.56886228,"Kolby Allard",18694,663465
"Tyler Alexander","DET",36.1,0.25483871,0.68858131,0.46410684,0.60759494,0.88944724,0.80935252,0.48247078,21.55855856,"Tyler Alexander",17735,641302
"Ryan Castellani","COL",43.1,0.22474747,0.6398892,0.42272127,0.53932584,0.87012987,0.778125,0.47688243,21.54867257,"Ryan Castellani",16377,624418
"Gio Gonzalez","CHW",31.2,0.2734375,0.59166667,0.39583333,0.45714286,0.88028169,0.70040486,0.38461538,21.51502146,"Gio Gonzalez",7448,461829
"Michael Lorenzen","CIN",33.2,0.30945559,0.66023166,0.45888158,0.48148148,0.80701754,0.68100358,0.42598684,21.49561404,"Michael Lorenzen",14843,547179
"Spencer Howard","PHI",24.1,0.25252525,0.66390041,0.47835991,0.7,0.825,0.7952381,0.54897494,21.49538462,"Spencer Howard",23252,675921
"Lucas Sims","CIN",25.2,0.24705882,0.55868545,0.38888889,0.41269841,0.80672269,0.67032967,0.45512821,21.49166667,"Lucas Sims",13470,608371
"Wade LeBlanc","BAL",22.1,0.26553672,0.61904762,0.44808743,0.65957447,0.81196581,0.76829268,0.51639344,21.41762452,"Wade LeBlanc",5221,453281
"Cole Sulser","BAL",22.2,0.27027027,0.73195876,0.48557692,0.61666667,0.76056338,0.71782178,0.46634615,21.3968254,"Cole Sulser",15256,642121
"Brandon Bielak","HOU",32,0.25,0.67820069,0.45728643,0.50649351,0.86734694,0.76556777,0.4840871,21.37360179,"Brandon Bielak",19866,656232
"Johnny Cueto","SFG",63.1,0.25944171,0.6641791,0.4489083,0.65189873,0.88764045,0.8151751,0.46812227,21.37162954,"Johnny Cueto",6893,456501
"David Peterson","NYM",49.2,0.2370892,0.62953368,0.42364532,0.59405941,0.81069959,0.74709302,0.47536946,21.37086093,"David Peterson",20302,656849
"Tommy Milone","- - -",39,0.32162162,0.67278287,0.48637016,0.57142857,0.83636364,0.74336283,0.46915352,21.33138402,"Tommy Milone",7608,543548
"Adam Wainwright","STL",65.2,0.29764454,0.61771058,0.45698925,0.55395683,0.86363636,0.76235294,0.49784946,21.29393939,"Adam Wainwright",2233,425794
"Matthew Boyd","DET",60.1,0.30902778,0.68235294,0.48434622,0.5505618,0.83333333,0.73764259,0.46961326,21.29295426,"Matthew Boyd",15440,571510
"Casey Mize","DET",28.1,0.28767123,0.67330677,0.46593002,0.60714286,0.86982249,0.7826087,0.46224678,21.25307125,"Casey Mize",20492,663554
"Steven Brault","PIT",42.2,0.22384428,0.63880597,0.41018767,0.67391304,0.8271028,0.78104575,0.44906166,21.24955437,"Steven Brault",15291,643230
"Wes Benjamin","TEX",22.1,0.295,0.6984127,0.49100257,0.55932203,0.83333333,0.7486911,0.48586118,21.24125874,"Wes Benjamin",19243,605138
"José Ureña","MIA",23.1,0.28140704,0.67005076,0.47474747,0.53571429,0.85606061,0.7606383,0.49747475,21.19163763,"Jose Urena",11589,570632
"Chris Paddack","SDP",59,0.27896996,0.65995976,0.47559709,0.6,0.82926829,0.76419214,0.51609553,21.15232722,"Chris Paddack",20099,663978
"Gerrit Cole","NYY",73,0.31506849,0.66558966,0.4954281,0.46195652,0.79368932,0.69127517,0.51454697,21.13259669,"Gerrit Cole",13125,543037
"Dallas Keuchel","CHW",63.1,0.25932836,0.69103774,0.45,0.64748201,0.84641638,0.78240741,0.44166667,21.05293276,"Dallas Keuchel",9434,572971
"José Urquidy","HOU",29.2,0.32178218,0.68281938,0.51282051,0.70769231,0.86451613,0.81818182,0.52913753,20.99354839,"Jose Urquidy",18413,664353
"Michael Fulmer","DET",27.2,0.23571429,0.65322581,0.43181818,0.59090909,0.91975309,0.8245614,0.46969697,20.98963731,"Michael Fulmer",13218,605242
"Zach Plesac","CLE",55.1,0.33053221,0.69689737,0.52835052,0.5,0.82191781,0.72926829,0.53994845,20.98591549,"Zach Plesac",19979,668676
"Brady Singer","KCR",64.1,0.26871401,0.56,0.41830065,0.5,0.8961039,0.77232143,0.51353875,20.96758105,"Brady Singer",25377,663903
"Eric Yardley","MIL",23.1,0.29017857,0.62694301,0.44604317,0.72307692,0.89256198,0.83333333,0.46282974,20.96518987,"Eric Yardley",15538,642233
"Sandy Alcantara","MIA",42,0.25566343,0.68271955,0.48338369,0.5443038,0.87136929,0.790625,0.53323263,20.93541667,"Sandy Alcantara",18684,645261
"Walker Buehler","LAD",36.2,0.27645051,0.64169381,0.46333333,0.54320988,0.81218274,0.73381295,0.51166667,20.92017738,"Walker Buehler",19374,621111
"Carlos Martinez","STL",20,0.31162791,0.65591398,0.4713217,0.68656716,0.90163934,0.82539683,0.4638404,20.86287625,"Carlos Martinez",11682,593372
"Ty Buttrey","LAA",26.1,0.24423963,0.72037915,0.47897196,0.67924528,0.86842105,0.8195122,0.49299065,20.86217949,"Ty Buttrey",14719,621142
"Julio Urías","LAD",55,0.30864198,0.65744681,0.496,0.632,0.81553398,0.76267281,0.53714286,20.8114374,"Julio Urias",14765,628711
"Johan Oviedo","STL",24.2,0.22727273,0.64732143,0.43918919,0.58,0.87586207,0.8,0.5045045,20.80923077,"Johan Oviedo",22487,670912
"Génesis Cabrera","STL",22.1,0.2020202,0.59798995,0.40050378,0.5,0.73109244,0.67295597,0.50125945,20.78114478,"Genesis Cabrera",17490,650893
"Jorge López","- - -",39,0.19344262,0.63333333,0.42204724,0.49152542,0.88038278,0.79477612,0.51968504,20.77680525,"Jorge Lopez",14527,605347
"Zach Davies","SDP",69.1,0.2807309,0.59381898,0.41516588,0.6035503,0.85501859,0.75799087,0.42938389,20.76774194,"Zach Davies",13183,605200
"Robbie Erlin","- - -",26.2,0.25560538,0.6512605,0.45986985,0.63157895,0.90322581,0.83018868,0.51626898,20.75739645,"Robbie Erlin",10354,572362
"Kyle Hendricks","CHC",81.1,0.32688588,0.63665087,0.4973913,0.63905325,0.82630273,0.77097902,0.55043478,20.75,"Kyle Hendricks",12049,543294
"Alec Mills","CHC",62.1,0.28418803,0.5932914,0.44021164,0.69924812,0.8869258,0.82692308,0.5047619,20.72423803,"Alec Mills",13834,621219
"Dylan Bundy","LAA",65.2,0.29361702,0.57664234,0.4459725,0.44927536,0.82278481,0.7092511,0.53831041,20.71967655,"Dylan Bundy",12917,605164
"Aaron Civale","CLE",74,0.28497409,0.61093248,0.45378851,0.56363636,0.86315789,0.77247706,0.51790175,20.71931818,"Aaron Civale",19479,650644
"Kwang Hyun Kim","STL",39,0.26948052,0.63934426,0.45350734,0.63855422,0.92307692,0.8381295,0.49755302,20.7092511,"Kwang Hyun Kim",27458,547942
"Dane Dunning","CHW",34,0.24271845,0.66793893,0.43782837,0.4,0.88,0.736,0.45884413,20.65801887,"Dane Dunning",19409,641540
"Antonio Senzatela","COL",73.1,0.23603604,0.67814114,0.46214789,0.60305344,0.89593909,0.82285714,0.51144366,20.64975845,"Antonio Senzatela",15488,622608
"Luis Castillo","CIN",70,0.30520646,0.69798658,0.50823938,0.51764706,0.77163462,0.69795222,0.5169124,20.58060748,"Luis Castillo",15689,622491
"Austin Gomber","STL",29,0.24124514,0.59479554,0.42205323,0.59677419,0.8375,0.77027027,0.51140684,20.56857855,"Austin Gomber",16561,596295
"Adrian Houser","MIL",56,0.28481013,0.69866071,0.48590022,0.65925926,0.84984026,0.79241071,0.48590022,20.51047904,"Adrian Houser",12718,605288
"Steve Cishek","CHW",20,0.20812183,0.62146893,0.40374332,0.41463415,0.85454545,0.73509934,0.47326203,20.48028674,"Steve Cishek",6483,518553
"Germán Márquez","COL",81.2,0.28896673,0.66412214,0.48939641,0.46060606,0.85977011,0.75,0.53425775,20.44355758,"German Marquez",15038,608566
"Jakob Junis","KCR",25.1,0.25862069,0.65909091,0.4822335,0.57777778,0.87586207,0.80526316,0.55837563,20.29963899,"Jakob Junis",13619,596001
"Triston McKenzie","CLE",33.1,0.33098592,0.62406015,0.47272727,0.60638298,0.81325301,0.73846154,0.48363636,20.25714286,"Triston McKenzie",18000,663474
"Brusdar Graterol","LAD",23.1,0.29411765,0.63953488,0.49828179,0.77142857,0.90909091,0.87586207,0.59106529,20.19,"Brusdar Graterol",20367,660813
"John Means","BAL",43.2,0.26361032,0.71969697,0.50604027,0.66304348,0.78596491,0.75596817,0.53154362,20.18938053,"John Means",16269,607644
"Rich Hill","MIN",38.2,0.25,0.57798165,0.42326333,0.78082192,0.87301587,0.84732824,0.52827141,20.16483516,"Rich Hill",4806,448179
"Tyler Webb","STL",21.2,0.26451613,0.7382199,0.52601156,0.68292683,0.81560284,0.78571429,0.55202312,20.1372549,"Tyler Webb",14974,643778
"Steven Matz","NYM",30.2,0.28526646,0.66242038,0.47235387,0.58241758,0.86538462,0.77926421,0.49605055,20.08997955,"Steven Matz",13361,571927
"Thomas Eshelman","BAL",34.2,0.25403226,0.63066202,0.45607477,0.6031746,0.93370166,0.84836066,0.5364486,20.08831169,"Thomas Eshelman",18361,664045
"Alex Young","ARI",46.1,0.31529412,0.69354839,0.49184442,0.6119403,0.8372093,0.76020408,0.46675031,20.06779661,"Alex Young",18333,622065
"Tarik Skubal","DET",32,0.29605263,0.71428571,0.49915398,0.58888889,0.8097561,0.74237288,0.4856176,20.04824561,"Tarik Skubal",22267,669373
"Josh Fleming","TBR",32.1,0.28063241,0.7235023,0.48510638,0.56338028,0.91719745,0.80701754,0.46170213,20.01186944,"Josh Fleming",20418,676596
"Brad Keller","KCR",54.2,0.25531915,0.65977011,0.46037296,0.57407407,0.91289199,0.82025316,0.50699301,19.93730408,"Brad Keller",15734,641745
"Taijuan Walker","- - -",53.1,0.21461187,0.63288288,0.42517007,0.61702128,0.88256228,0.816,0.50340136,19.40275651,"Taijuan Walker",11836,592836
"Tejay Antone","CIN",35.1,0.27586207,0.53135314,0.40640809,0.4625,0.80124224,0.68879668,0.51096121,19.32444444,"Tejay Antone",16233,622088
"Nick Margevicius","SEA",41.1,0.25304878,0.61206897,0.43786982,0.68674699,0.87793427,0.82432432,0.5147929,19.22420635,"Nick Margevicius",20395,676606
"Sixto Sánchez","MIA",39,0.30566038,0.73809524,0.53309481,0.54320988,0.83870968,0.75838926,0.52593918,18.9273183,"Sixto Sanchez",19680,664350
"Jesús Luzardo","OAK",59,0.25536481,0.6371308,0.44787234,0.46218487,0.81456954,0.71496437,0.50425532,18.92162554,"Jesus Luzardo",19959,666200
"Keegan Akin","BAL",25.2,0.24675325,0.70260223,0.492,0.52631579,0.78306878,0.72357724,0.538,18.3648294,"Keegan Akin",19362,669211
"Rony García","DET",21,0.2238806,0.65104167,0.43256997,0.71111111,0.84,0.80588235,0.48854962,18.24489796,"Rony Garcia",20430,665621
"Brett Anderson","MIL",47,0.27720207,0.62295082,0.44547872,0.6728972,0.87280702,0.80895522,0.48670213,17.86654479,"Brett Anderson",8223,474463
"Brent Suter","MIL",31.2,0.27509294,0.68825911,0.47286822,0.40540541,0.84117647,0.70901639,0.47868217,17.45478036,"Brent Suter",13942,608718